id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,currentInning,ballTimestamp,matchOver,matchWicket
210010,1,11,1,"KH Pandya to du Plessis, 1 run",<b>quicker one</b> as Faf jumps down the pitch. Nearly yorks himself. Has just managed to squeeze it down to long-off,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 24, 'balls': 23}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 39, 'balls': 27}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 2.1, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}]","{'id': '226053', 'balls': 61, 'runs': 71, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
29060,6,10,1,"Chahar to du Plessis, 1 run","full on middle, swept straight to deep square leg",,<p>Chahar ends the over six runs more expensive than he should have been.</p>,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 23, 'balls': 22}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 39, 'balls': 27}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}]","{'id': '226053', 'balls': 60, 'runs': 70, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 12, 'wickets': 0, 'totalRuns': 70, 'totalWicket': 2, 'runRate': 7, 'requiredRunRate': '9.30', 'batsmen': [{'id': '44828', 'name': 'Faf du Plessis', 'runs': 23, 'balls': 22}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 39, 'balls': 27}], 'bowlers': [{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 2, 'maidens': 0, 'runs': 20, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}], 'teamShortName': 'CSK', 'remainingOvers': 10, 'remainingBalls': 60, 'remainingRuns': '93'}",
29050,5,10,1,"Chahar to Rayudu, 1 run","length at middle, clipped through midwicket",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 39, 'balls': 27}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 22, 'balls': 21}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1.5, 'maidens': 0, 'runs': 19, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}]","{'id': '226053', 'balls': 59, 'runs': 69, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
29040,4,10,4,"Chahar to Rayudu, FOUR runs","<b>oh dear another misfield, and this is unpardonable</b> from Boult. One of the best outfielders in the world. Full ball carved to deep extra's right. Boult sprints across and it bounces up for him at a comfortable height. Ends up completely missing it. Expect a bit of this in the opening stages of the tournament",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 38, 'balls': 26}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 22, 'balls': 21}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1.4, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}]","{'id': '226053', 'balls': 58, 'runs': 68, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
29030,3,10,4,"Chahar to Rayudu, FOUR runs",<b>misfield at short fine</b> from Bumrah. This is dragged short and down leg. He pulls off the inside edge and Bumrah's just gone over it,,,FALSE,FALSE,FALSE,TRUE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 34, 'balls': 25}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 22, 'balls': 21}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1.3, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}]","{'id': '226053', 'balls': 57, 'runs': 64, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
29020,2,10,1,"Chahar to du Plessis, 1 run","length and turning away from middle, gets deep in the crease and flicks to deep midwicket",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 22, 'balls': 21}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 30, 'balls': 24}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1.2, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}]","{'id': '226053', 'balls': 56, 'runs': 60, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
29010,1,10,1,"Chahar to Rayudu, 1 run",full and drifted into the pads. Leans in and flicks to deep square,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 30, 'balls': 24}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 21, 'balls': 20}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1.1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}]","{'id': '226053', 'balls': 55, 'runs': 59, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
28070,6,9,1,"KH Pandya to Rayudu, 1 run","length and angled into the pads, flicked with the angle to deep square",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 29, 'balls': 23}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 21, 'balls': 20}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]","{'id': '226053', 'balls': 54, 'runs': 58, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 7, 'wickets': 0, 'totalRuns': 58, 'totalWicket': 2, 'runRate': 6.44, 'requiredRunRate': '9.54', 'batsmen': [{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 29, 'balls': 23}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 21, 'balls': 20}], 'bowlers': [{'id': '471342', 'name': 'Krunal Pandya', 'overs': 2, 'maidens': 0, 'runs': 13, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}], 'teamShortName': 'CSK', 'remainingOvers': 11, 'remainingBalls': 66, 'remainingRuns': '105'}",
28060,5,9,1,"KH Pandya to du Plessis, 1 run","short of a length, low and at the stumps. Sluggish pull down to long-on",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 21, 'balls': 20}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 28, 'balls': 22}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 1.5, 'maidens': 0, 'runs': 12, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]","{'id': '226053', 'balls': 53, 'runs': 57, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
28050,4,9,1,"KH Pandya to Rayudu, 1 run","length on off, punched down to long-off",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 28, 'balls': 22}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 20, 'balls': 19}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 1.4, 'maidens': 0, 'runs': 11, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]","{'id': '226053', 'balls': 52, 'runs': 56, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
28040,3,9,1,"KH Pandya to du Plessis, 1 run","short of a length at off, punched to sweeper cover",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 20, 'balls': 19}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 27, 'balls': 21}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 1.3, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]","{'id': '226053', 'balls': 51, 'runs': 55, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
28030,3,9,1,"KH Pandya to du Plessis, 1 wide","length and down leg side, left alone",,,TRUE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 19, 'balls': 18}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 27, 'balls': 21}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 1.2, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]","{'id': '226053', 'balls': 50, 'runs': 54, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
28020,2,9,1,"KH Pandya to Rayudu, 1 run","<b>dropped?</b> That almost carried to Chahar at midwicket. A tough one low to his right, but he didn't even get a hand on that. Got forward and flicked hurriedly. Straight through him","<p>Jehoson : ""How about making this pair as the regular openers ??? ""</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 27, 'balls': 21}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 19, 'balls': 18}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 1.2, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]","{'id': '226053', 'balls': 50, 'runs': 53, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
28010,1,9,1,"KH Pandya to du Plessis, 1 run","short and wide outside off, cut to sweeper cover",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 19, 'balls': 18}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 26, 'balls': 20}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 1.1, 'maidens': 0, 'runs': 7, 'wickets': 0}, {'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]","{'id': '226053', 'balls': 49, 'runs': 52, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
27060,6,8,1,"Chahar to du Plessis, 1 run","length outside off, steps out and drives to long-off with the turn",,"<p>DEBADYUTI SAHU: ""CSK bat very deep. Effectively until Chawla coming at No. 10. Two set batsmen till 12th over and then they can go berserk which have been their template since long. ""<br><br>Akhilesh: ""Rayudu looking really fluent. He's able to rotate the strike easily as well as hit risk-free boundaries.""<Br><br>That is the first strategic time out.</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 18, 'balls': 17}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 26, 'balls': 20}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]","{'id': '226053', 'balls': 48, 'runs': 51, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 8, 'wickets': 0, 'totalRuns': 51, 'totalWicket': 2, 'runRate': 6.37, 'requiredRunRate': '9.33', 'batsmen': [{'id': '44828', 'name': 'Faf du Plessis', 'runs': 18, 'balls': 17}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 26, 'balls': 20}], 'bowlers': [{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}], 'teamShortName': 'CSK', 'remainingOvers': 12, 'remainingBalls': 72, 'remainingRuns': '112'}",
27050,5,8,4,"Chahar to du Plessis, FOUR runs","<b>expertly done.</b> Jumps down the track and doesn't make the pitch of this, but goes from down to up and then inside to out. Opens the face at the perfect time, it's not easy on this pitch, and beats long-off to the left",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 17, 'balls': 16}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 26, 'balls': 20}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 0.5, 'maidens': 0, 'runs': 7, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]","{'id': '226053', 'balls': 47, 'runs': 50, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
27040,4,8,0,"Chahar to du Plessis, no run","length on off stump, defended to extra cover on the front foot",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 13, 'balls': 15}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 26, 'balls': 20}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 0.4, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]","{'id': '226053', 'balls': 46, 'runs': 46, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
27030,3,8,1,"Chahar to Rayudu, 1 run","legbreak from a good length at off, gets back and flicks to deep midwicket",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 26, 'balls': 20}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 13, 'balls': 14}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 0.3, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]","{'id': '226053', 'balls': 45, 'runs': 46, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
27020,2,8,1,"Chahar to du Plessis, 1 run","length at off stump and sticking in the pitch as Faf goes half-stride and well in front of the body, flicks into vacant midwicket",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 13, 'balls': 14}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 25, 'balls': 19}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 0.2, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]","{'id': '226053', 'balls': 44, 'runs': 45, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
27010,1,8,1,"Chahar to Rayudu, 1 run","short of a length at off stump, punched to long-on off the back foot",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 25, 'balls': 19}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 12, 'balls': 13}]","[{'id': '1064812', 'name': 'Rahul Chahar', 'overs': 0.1, 'maidens': 0, 'runs': 1, 'wickets': 0}, {'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}]","{'id': '226053', 'balls': 43, 'runs': 44, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
26060,6,7,1,"KH Pandya to Rayudu, 1 run",length and slanted in at middle. Gets forward and flicks to deep midwicket,,"<p>samanth: ""Remembering world cup semis now: two early wkts and pant walked in instead of rayudu with dhoni, jaddu to follow ""<br>Rishi: """"Bumrah's no ball costing big"", where have we seen that before?""<br></p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 24, 'balls': 18}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 12, 'balls': 13}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}]","{'id': '226053', 'balls': 42, 'runs': 43, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 6, 'wickets': 0, 'totalRuns': 43, 'totalWicket': 2, 'runRate': 6.14, 'requiredRunRate': '9.23', 'batsmen': [{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 24, 'balls': 18}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 12, 'balls': 13}], 'bowlers': [{'id': '471342', 'name': 'Krunal Pandya', 'overs': 1, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}], 'teamShortName': 'CSK', 'remainingOvers': 13, 'remainingBalls': 78, 'remainingRuns': '120'}",
26050,5,7,2,"KH Pandya to Rayudu, 2 runs","short outside off, punched to sweeper's left off the back foot",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 23, 'balls': 17}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 12, 'balls': 13}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 0.5, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}]","{'id': '226053', 'balls': 41, 'runs': 42, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
26040,4,7,0,"KH Pandya to Rayudu, no run","length at the stumps, tapped back with the angle, can't beat the bowler to his right",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 21, 'balls': 16}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 12, 'balls': 13}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 0.4, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}]","{'id': '226053', 'balls': 40, 'runs': 40, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
26030,3,7,1,"KH Pandya to du Plessis, 1 run","length and skidding low at the stumps. Looks to whip to deep midwicket, gets an inside edge into the short fine region","<p>26 dots by CSK, MI only played 14 in the Powerplay, says Shiva J</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 12, 'balls': 13}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 21, 'balls': 15}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 0.3, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}]","{'id': '226053', 'balls': 39, 'runs': 40, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
26020,2,7,1,"KH Pandya to Rayudu, 1 run","length and into the stumps, punched to deep midwicket",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 21, 'balls': 15}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 11, 'balls': 12}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 0.2, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}]","{'id': '226053', 'balls': 38, 'runs': 39, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
26010,1,7,1,"KH Pandya to du Plessis, 1 run","lobbed up gently, good length and wide outside off. Reaches out and chops to sweeper cover",<p>Here is Krunal Pandya</p>,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 11, 'balls': 12}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 20, 'balls': 14}]","[{'id': '471342', 'name': 'Krunal Pandya', 'overs': 0.1, 'maidens': 0, 'runs': 1, 'wickets': 0}, {'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}]","{'id': '226053', 'balls': 37, 'runs': 38, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
25070,6,6,6,"Bumrah to Rayudu, SIX runs","<b>looooong way back!</b> Bumrah's no-ball costs him big. Short ball in the corridor, stays back and connects cleanly on the pull shot - way in front of square, over the wide long-on region",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 20, 'balls': 14}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 10, 'balls': 11}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '277912', 'name': 'Trent Boult', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]","{'id': '226053', 'balls': 36, 'runs': 37, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,"{'maiden': False, 'runs': 14, 'wickets': 0, 'totalRuns': 37, 'totalWicket': 2, 'runRate': 6.16, 'requiredRunRate': '9.00', 'batsmen': [{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 20, 'balls': 14}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 10, 'balls': 11}], 'bowlers': [{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 1, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '277912', 'name': 'Trent Boult', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}], 'teamShortName': 'CSK', 'remainingOvers': 14, 'remainingBalls': 84, 'remainingRuns': '126'}",
25060,6,6,5,"Bumrah to Rayudu, (no ball) FOUR runs","<B>whistles over backward point!</b> Effective Powerplay batting. Stays leg side and low at this length ball that is wide outside off. And then slices firmly with no intent to keep it down. <b>It is also a no-ball, as picked up by the TV umpire.</b>",,,FALSE,TRUE,FALSE,TRUE,"[{'id': '33141', 'name': 'Ambati Rayudu', 'runs': 14, 'balls': 13}, {'id': '44828', 'name': 'Faf du Plessis', 'runs': 10, 'balls': 11}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 0.5, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '277912', 'name': 'Trent Boult', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]","{'id': '226053', 'balls': 35, 'runs': 31, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
25050,5,6,3,"Bumrah to du Plessis, 3 runs","short of a length outside off, walks into the off side and forces that between cover and extra cover. Bit of relay work at the boundary between Chahar and Pollard",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 10, 'balls': 11}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 10, 'balls': 12}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 0.5, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '277912', 'name': 'Trent Boult', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]","{'id': '226053', 'balls': 35, 'runs': 26, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
25040,4,6,0,"Bumrah to du Plessis, no run",<b>bursts through him.</b> Good length and jagging back in strongly. He's trapped in the crease trying to react as that narrowly misses off stump,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 7, 'balls': 10}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 10, 'balls': 12}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 0.4, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '277912', 'name': 'Trent Boult', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]","{'id': '226053', 'balls': 34, 'runs': 23, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
25030,3,6,0,"Bumrah to du Plessis, no run",short of a length and into his mid-riff. Looks to turn that with the angle but can only get it pitch side via his thigh guard,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 7, 'balls': 9}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 10, 'balls': 12}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 0.3, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '277912', 'name': 'Trent Boult', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]","{'id': '226053', 'balls': 33, 'runs': 23, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
25020,2,6,0,"Bumrah to du Plessis, no run","short of a length just outside off, punched off the back foot, straight to backward point",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '44828', 'name': 'Faf du Plessis', 'runs': 7, 'balls': 8}, {'id': '33141', 'name': 'Ambati Rayudu', 'runs': 10, 'balls': 12}]","[{'id': '625383', 'name': 'Jasprit Bumrah', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '277912', 'name': 'Trent Boult', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]","{'id': '226053', 'balls': 32, 'runs': 23, 'wickets': 2, 'team': {'name': 'Chennai Super Kings', 'shortName': 'CSK'}}",1.60E+12,,
